published_at,type,scope,mo,geo,place,expected_sign,source_url,rule,EventCode,n_articles
2024-04-12,disaster,unmatched,,,"Ural, Sverdlovskaya Oblast', Russia",positive,https://www.startribune.com/russian-authorities-announced-mass-evacuation-for-flood-hit-city-near-kazakhstan-border/600358459/,url,020,38
2024-04-12,disaster,mo,городской округ город Орск,^городской\ округ\ город\ Орск$,"Orsk, Orenburgskaya Oblast', Russia",positive,https://news.yahoo.com/russia-kazakhstan-floods-high-water-104133220.html,url,0256,32
2024-04-12,disaster,unmatched,,,"Tobol, Kaluzhskaya Oblast', Russia",positive,https://www.themoscowtimes.com/2024/04/12/russian-priests-fight-river-flooding-with-prayer-from-above-a84821,url,020,30
2024-04-12,disaster,mo,городской округ город Оренбург,^городской\ округ\ город\ Оренбург$,"Orenburg, Orenburgskaya Oblast', Russia",positive,https://www.marketscreener.com/quote/currency/US-DOLLAR-RUSSIAN-ROUBLE--2370597/news/Russia-s-Orenburg-orders-mass-evacuation-due-to-dangerous-floods-46422277/,url,166,26
2024-04-12,disaster,unmatched,,,"Ural, Sverdlovskaya Oblast', Russia",positive,http://thepeninsulaqatar.com/article/12/04/2024/mayor-orders-mass-evacuations-in-russia-flood-city,url,010,22
2024-04-12,disaster,unmatched,,,"Kremlin, Moskva, Russia",positive,https://www.yahoo.com/news/mass-evacuation-underway-city-floods-123932747.html,url,020,20
2024-04-12,disaster,mo,городской округ город Оренбург,^городской\ округ\ город\ Оренбург$,"Orenburg, Orenburgskaya Oblast', Russia",positive,https://www.thecourier.co.uk/news/uk-world/4947973/mass-evacuation-ordered-in-russian-city-as-river-levels-rise/,url,020,18
2024-04-12,disaster,unmatched,,,"Tobol, Kaluzhskaya Oblast', Russia",positive,https://www.usnews.com/news/world/articles/2024-04-12/russian-city-calls-for-a-mass-evacuation-due-to-rising-flood-waters,url,020,18
2024-04-12,disaster,mo,городской округ город Оренбург,^городской\ округ\ город\ Оренбург$,"Orenburg, Orenburgskaya Oblast', Russia",positive,https://www.devdiscourse.com/article/law-order/2885853-russias-orenburg-orders-mass-evacuation-due-to-dangerous-floods,url,020,16
2024-04-12,disaster,unmatched,,,"Berezhok, Novgorodskaya Oblast', Russia",positive,http://www.rightspeak.net/2024/04/flood-engulfs-kurgan-with-rus-only-ifv.html,url,190,15
2024-04-12,disaster,mo,городской округ город Орск,^городской\ округ\ город\ Орск$,"Orsk, Orenburgskaya Oblast', Russia",positive,https://www.terradaily.com/reports/Kazakh_town_evacuates_after_worst_flood_in_decades_999.html,url,010,13
2024-04-12,disaster,unmatched,,,"Moscow, Moskva, Russia",positive,https://www.the-star.co.ke/news/world/2024-04-12-russian-floods-leave-houses-almost-submerged/,url,0256,10
2024-04-12,disaster,unmatched,,,"Ural, Sverdlovskaya Oblast', Russia",positive,https://www.cbc.bb/news/international-news/severe-flooding-rips-through-russian-city-of-orenburg/,url,020,10
2024-04-12,disaster,mo,городской округ город Оренбург,^городской\ округ\ город\ Оренбург$,"Orenburg, Orenburgskaya Oblast', Russia",positive,https://www.independent.co.uk/climate-change/news/russia-kazakhstan-flood-evacuation-latest-b2527751.html,url,020,10
2024-04-12,disaster,unmatched,,,"Ural, Sverdlovskaya Oblast', Russia",positive,https://www.gulftoday.ae/opinion/2024/04/12/floods-in-russia-kazakhstan-cause-havoc,url,172,10
2024-04-12,disaster,mo,городской округ город Оренбург,^городской\ округ\ город\ Оренбург$,"Orenburg, Orenburgskaya Oblast', Russia",positive,https://www.usnews.com/news/world/articles/2024-04-12/were-like-noahs-ark-says-animal-shelter-in-flooded-russian-city,url,017,8
2024-04-12,disaster,mo,городской округ город Орск,^городской\ округ\ город\ Орск$,"Orsk, Orenburgskaya Oblast', Russia",positive,https://www.bolnews.com/international/2024/04/russian-city-of-orenburg-faces-great-danger-as-flood-water-level-rises/,url,020,8
2024-04-12,disaster,unmatched,,,"Moscow, Moskva, Russia",positive,https://guernseypress.com/news/world-news/2024/04/12/mass-evacuation-ordered-in-russian-city-as-river-levels-rise/,url,166,8
2024-04-12,disaster,mo,городской округ город Оренбург,^городской\ округ\ город\ Оренбург$,"Orenburg, Orenburgskaya Oblast', Russia",positive,https://www.abc.net.au/news/2024-04-13/russia-orders-mass-evacuation-in-flooded-city-of-orenburg/103703646,url,010,7
2024-04-12,disaster,unmatched,,,"Ural, Sverdlovskaya Oblast', Russia",positive,https://www.theargus.co.uk/news/national/24250850.mass-evacuation-ordered-russian-city-river-levels-rise/,url,020,6
2024-04-12,disaster,unmatched,,,"Ural, Sverdlovskaya Oblast', Russia",positive,https://www.belfasttelegraph.co.uk/news/world-news/mass-evacuation-ordered-in-russian-city-as-river-levels-rise/a1287280916.html,url,020,6
2024-04-12,disaster,mo,городской округ город Орск,^городской\ округ\ город\ Орск$,"Orsk, Orenburgskaya Oblast', Russia",positive,https://learningenglish.voanews.com/a/floods-hit-russia-and-kazakhstan-after-dam-failure-heavy-rains/7566187.html,url,042,6
2024-04-12,disaster,unmatched,,,"Volga, Yaroslavskaya Oblast', Russia",positive,https://www.thestatesman.com/world/russian-regions-grapple-with-severe-flooding-amid-rising-water-levels-1503289569.html,url,190,5
2024-04-12,disaster,unmatched,,,"Ural Mountains, Russia (general), Russia",positive,https://abcnews.go.com/International/wireStory/russian-authorities-announced-mass-evacuation-flood-hit-city-109179077,url,020,4
2024-04-12,disaster,unmatched,,,"Moscow, Moskva, Russia",positive,https://www.dw.com/en/russia-floods-critical-mass-evacuations-ordered/a-68807636,url,112,4
2024-04-12,disaster,mo,городской округ город Оренбург,^городской\ округ\ город\ Оренбург$,"Orenburg, Orenburgskaya Oblast', Russia",positive,https://www.themoscowtimes.com/2024/04/12/more-homes-inundated-as-russias-orenburg-braces-for-two-day-flood-peak-a84817,url,043,4
2024-04-12,disaster,unmatched,,,"Kremlin, Moskva, Russia",positive,https://krdo.com/news/2024/04/12/mass-evacuation-underway-in-city-as-floods-worsen-in-russia-and-kazakhstan/,url,070,3
2024-04-12,disaster,unmatched,,,"Bakhmut, Nizhegorodskaya Oblast', Russia",positive,https://www.usnews.com/news/world/articles/2024-04-12/russias-orenburg-orders-mass-evacuation-due-to-dangerous-floods,url,020,2
2024-04-12,disaster,mo,городской округ город Оренбург,^городской\ округ\ город\ Оренбург$,"Orenburg, Orenburgskaya Oblast', Russia",positive,https://alkhaleejtoday.co/international/5831036/Russia-floods-High-water-levels-swamp-Orenburg-houses.html,url,0256,2
2024-04-12,disaster,mo,городской округ город Орск,^городской\ округ\ город\ Орск$,"Orsk, Orenburgskaya Oblast', Russia",positive,https://www.ecowatch.com/rivers-flooding-russia-kazakhstan.html,url,060,2
2024-04-12,disaster,mo,городской округ город Оренбург,^городской\ округ\ город\ Оренбург$,"Orenburg, Orenburgskaya Oblast', Russia",positive,https://www.rnz.co.nz/news/world/514165/russia-kazakhstan-floods-high-water-levels-swamp-orenburg-houses,url,010,2
2024-04-12,disaster,unmatched,,,"Kaminskoye, Kurganskaya Oblast', Russia",positive,https://www.marketscreener.com/news/latest/Flooded-Russian-city-calls-for-mass-evacuations-46426629/,url,013,1
2024-04-12,disaster,mo,городской округ город Оренбург,^городской\ округ\ город\ Оренбург$,"Orenburg, Orenburgskaya Oblast', Russia",positive,https://www.rte.ie/news/world/2024/0412/1443180-russia-flooding/,url,010,1
